Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,154081.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,34514.313899831905,71.39102160551917,15408.1,21879.387105218462,60511.0,0.0,153913.0,30782.6,22086.079989441314,60511.0,235.0,153846.0,38461.5,43578.99553301644,101103.0,1.0,0,0,0,0,120,100,38.940557239374094,32.45046436614508,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,148747.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,35751.98155256913,73.9510712821099,14874.7,21382.22102614953,57608.0,0.0,148660.0,29732.0,21876.844059415882,57608.0,220.0,148528.0,37132.0,44160.21993453686,101215.0,1.0,0,0,0,0,120,100,40.336947972059946,33.614123310049955,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,148351.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,35847.41592574367,74.14847220443407,14835.1,21561.977653318867,59555.0,0.0,148270.0,29654.0,22315.02733585599,59555.0,248.99999999999997,148103.0,37025.75,44160.8639059141,101027.0,1.0,0,0,0,0,120,100,40.44462120241859,33.70385100201549,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,148709.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,35761.117349992266,73.96996819291367,14870.9,21556.841607712387,58280.0,0.0,148593.0,29718.6,22275.61650774227,58280.0,204.0,148506.0,37126.5,44241.444751122974,100983.0,1.0,0,0,0,0,120,100,40.34725537795291,33.622712814960764,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,147548.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,36042.50820072112,74.55201019329303,14754.8,21714.206157874312,59430.0,0.0,147412.0,29482.4,22802.4131902744,59430.0,219.0,147330.0,36832.5,44554.83621710816,101053.0,1.0,0,0,0,0,120,100,40.66473283270528,33.88727736058774,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,146578.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,36281.02443750085,75.0453683363124,14657.8,21602.563108215756,56936.0,0.0,146440.0,29288.0,22762.79070105421,56936.0,215.0,146363.0,36590.75,44903.1462399908,101179.0,2.0,0,0,0,0,120,100,40.93383727435222,34.11153106196018,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,144202.0,6,5,555,4763,217.0,66.0,92.5,61.07618193698752,4249.0,66.0,952.6,1845.6583649202255,36878.82276251369,76.28188235946797,14420.2,21628.68655692661,56934.0,0.0,144064.0,28812.8,23176.93381791474,56934.0,232.0,143971.0,35992.75,45223.84811413111,100952.0,1.0,0,0,0,0,120,100,41.60829946880071,34.67358289066726,66,4249,483.45454545454544,1251.4803525134835,1566203.0727272728,1,0,0,0,0,0,0,0.8333333333333334,483.45454545454544,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,116200.0,7,6,664,4881,260.0,66.0,94.85714285714286,72.88216190405937,4249.0,66.0,813.5,1687.0952255281857,47719.44922547332,111.87607573149742,9683.333333333334,19712.735137622596,58367.0,0.0,116020.0,19336.666666666668,25125.108697608983,58367.0,186.0,116015.0,23203.0,43831.83473230387,100873.0,1.0,0,0,0,0,140,120,60.24096385542169,51.63511187607573,66,4249,426.53846153846155,1152.2385904103235,1327653.7692307692,1,0,0,0,0,0,0,0.8571428571428571,426.53846153846155,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,118578.0,7,7,667,4947,263.0,66.0,95.28571428571429,74.0151207202832,2801.0,66.0,706.7142857142857,1063.7845512266906,47344.36404729376,118.06574575384978,9121.384615384615,19035.100833891327,56846.0,0.0,118450.0,19741.666666666668,24885.915740970166,56846.0,1.0,118392.0,19732.0,40224.80080746205,100697.0,1.0,0,0,0,0,140,140,59.03287287692489,59.03287287692489,66,2801,401.0,790.8686558267628,625473.2307692308,1,0,0,0,0,0,0,1.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,115943.0,6,5,599,4815,261.0,66.0,99.83333333333333,79.02003965239872,4249.0,66.0,963.0,1841.2593516395239,46695.35892636899,94.87420542852954,11594.3,21376.321074445383,59625.0,0.0,115775.0,23155.0,26356.038956944954,59625.0,83.0,115942.0,28985.5,48460.047905465384,101008.0,1.0,0,0,0,0,120,100,51.74956659737975,43.12463883114979,66,4249,492.1818181818182,1249.9655049785829,1562413.7636363637,1,0,0,0,0,0,0,0.8333333333333334,492.1818181818182,0.0,0.0,0.0,0.0,0.0,0.0,64240,508,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
