Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
80,22200.0,5,5,648,2043,376.0,66.0,129.6,137.78534029424176,1771.0,66.0,408.6,761.6126311977763,121216.21621621621,450.45045045045043,2466.6666666666665,5336.960932965502,16027.0,1.0,22101.0,5525.25,7344.069506524748,16027.0,138.0,22063.0,5515.75,7421.534898523351,16157.000000000002,2.0,0,0,0,0,100,100,225.22522522522522,225.22522522522522,66,1771,269.1,536.527611384333,287861.87777777785,1,0,0,0,0,0,0,1.0,269.1,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,6330.0,5,5,648,2043,376.0,66.0,129.6,137.78534029424176,1771.0,66.0,408.6,761.6126311977763,425118.4834123223,1579.778830963665,703.3333333333334,1534.1342835619052,4716.0,0.0,6247.0,1561.75,2191.253731694864,4810.0,151.0,6180.0,1545.0,2154.8893243041507,4716.0,2.0,0,0,0,0,100,100,789.8894154818325,789.8894154818325,66,1771,269.1,536.527611384333,287861.87777777785,1,0,0,0,0,0,0,1.0,269.1,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,17548.0,5,5,677,637,405.0,66.0,135.4,150.75078772596848,365.0,66.0,127.4,132.86760327483896,74880.32824253476,569.8655117392295,1949.7777777777778,3942.102033743475,11720.0,0.0,17417.0,4354.25,5302.593979993817,11720.0,154.0,17395.0,4348.75,5398.256037832959,11905.0,1.0,0,0,0,0,100,100,284.93275586961477,284.93275586961477,66,405,131.4,134.03084222173143,17964.266666666666,1,0,0,0,0,0,0,1.0,131.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,5727.0,5,5,677,637,405.0,66.0,135.4,150.75078772596848,365.0,66.0,127.4,132.86760327483896,229439.49711891043,1746.1148943600488,636.3333333333334,1340.702521068712,4145.0,1.0,5590.0,1397.5,1956.929652968309,4301.0,106.0,5622.0,1405.5,1846.7565260928866,4145.0,138.0,0,0,0,0,100,100,873.0574471800244,873.0574471800244,66,405,131.4,134.03084222173143,17964.266666666666,1,0,0,0,0,0,0,1.0,131.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,15429.0,5,5,671,2043,399.0,66.0,134.2,148.06822751691195,1771.0,66.0,408.6,761.6126311977763,175902.52122626224,648.1301445330222,1714.3333333333333,3140.2819937069344,8594.0,1.0,15170.0,3792.5,4107.929283714607,8594.0,121.0,15309.0,3827.25,4143.901171199268,8853.0,2.0,0,0,0,0,100,100,324.0650722665111,324.0650722665111,66,1771,271.4,537.0857990633857,288461.15555555554,1,0,0,0,0,0,0,1.0,271.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,18655.0,5,5,671,2043,399.0,66.0,134.2,148.06822751691195,1771.0,66.0,408.6,761.6126311977763,145483.78450817475,536.0493165371214,2072.777777777778,4073.2770829449405,12109.0,1.0,18462.0,4615.5,5412.254520992153,12109.0,169.0,18570.0,4642.5,5523.009475518457,12369.0,194.0,0,0,0,0,100,100,268.0246582685607,268.0246582685607,66,1771,271.4,537.0857990633857,288461.15555555554,1,0,0,0,0,0,0,1.0,271.4,0.0,0.0,0.0,0.0,0.0,0.0,64240,507,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,24012.0,5,5,740,2043,468.0,66.0,148.0,178.91897607576453,1771.0,66.0,408.6,761.6126311977763,115900.38314176246,416.45843744794274,2668.0,6080.787551789653,18677.0,0.0,23028.0,5757.0,8693.779270259856,18677.0,114.0,23899.0,5974.75,8605.941605464603,18748.0,1.0,0,0,0,0,100,100,208.22921872397137,208.22921872397137,66,1771,278.3,539.345704431665,290893.7888888889,1,0,0,0,0,0,0,1.0,278.3,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,15311.0,5,5,740,2043,468.0,66.0,148.0,178.91897607576453,1771.0,66.0,408.6,761.6126311977763,181764.7443014826,653.1252041016263,1701.2222222222222,3464.271668683685,10236.0,0.0,15231.0,3807.75,4655.811735526541,10236.0,225.0,15250.0,3812.5,4821.7555931423985,10515.0,1.0,0,0,0,0,100,100,326.56260205081315,326.56260205081315,66,1771,278.3,539.345704431665,290893.7888888889,1,0,0,0,0,0,0,1.0,278.3,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,18325.0,5,5,773,2043,501.0,66.0,154.6,193.6744691486206,1771.0,66.0,408.6,761.6126311977763,153669.84993178718,545.7025920873124,2036.111111111111,4232.622752042888,12758.0,0.0,18189.0,4547.25,5749.247914582683,12758.0,118.0,18208.0,4552.0,5829.057499573438,12911.0,2.0,0,0,0,0,100,100,272.8512960436562,272.8512960436562,66,1771,281.6,540.7345210195316,292393.8222222223,1,0,0,0,0,0,0,1.0,281.6,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,9443.0,5,5,747,2043,475.0,66.0,149.4,182.04889453111218,1771.0,66.0,408.6,761.6126311977763,295456.9522397543,1058.985491898761,1049.2222222222222,1621.131069483416,4482.0,0.0,9303.0,2325.75,1973.8325452445722,4746.0,299.0,9278.0,2319.5,2016.7362246957334,4482.0,2.0,0,0,0,0,100,100,529.4927459493805,529.4927459493805,66,1771,279.0,539.623737226021,291193.77777777775,1,0,0,0,0,0,0,1.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,64240,506,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
