Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
53,535.0,2,2,144,188,72.0,72.0,72.0,0.0,100.0,88.0,94.0,8.48528137423857,620560.7476635514,7476.6355140186915,178.33333333333334,297.67487857280355,522.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,16,16,3738.3177570093458,3738.3177570093458,72,100,83.0,13.613718571108091,185.33333333333334,1,0,0,0,0,0,0,1.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,64767118.99999999,226,226,12379,370258,112.0,54.0,54.77433628318584,4.757913244943734,16114.0,60.0,1638.3097345132744,2440.1777643065125,5907.889773513008,6.978849869792727,143607.8026607539,571794.2833216417,6566936.0,1.0,64766785.0,287852.3777777778,784341.2839615712,6566936.0,12.0,64579395.0,287019.5333333333,784644.5140062803,6567385.0,1.0,0,0,0,0,4520,4520,3.4894249348963635,3.4894249348963635,54,16114,846.54203539823,1897.0845400533349,3598929.7521093735,1,0,0,0,0,0,0,1.0,846.54203539823,0.0,0.0,0.0,57834.5,23.666666666666668,22687.524297063796,64240,65535,46,20,2642416.0,2383620.860505504,4693604.0,27445.0,3290969.0,1025631.4993739224,4220994.0,1845540.0
