Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min
22,8574134.0,32,32,6295,7723,1526.0,66.0,196.71875,342.502953542716,1630.0,66.0,241.34375,336.3544222676911,1634.9172989365454,7.464310681405259,136097.3650793651,769075.4552134975,5655369.0,0.0,8574134.0,276584.96774193546,1087331.7680387613,5655369.0,1.0,8573929.0,276578.3548387097,1094460.6509855147,5660347.0,0.0,0,0,0,0,640,640,3.7321553407026293,3.7321553407026293,66,1630,219.03125,337.4879642180792,113898.12599206349,1,0,0,0,0,0,0,1.0,219.03125,0.0,0.0,0.0,2128.0,19.0,11036.886436247458,64240,501,11,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
